Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
OPENVINO,1,2560,4096,1536,27.9853,47.3355
OPENVINO,1,2560,4096,2048,27.3103,62.036
OPENVINO,1,2560,4096,2560,45.8365,64.9464
OPENVINO,1,2560,4096,3072,44.5829,68.4725
OPENVINO,1,2560,4096,3584,55.1613,92.3951
OPENVINO,1,2560,4096,4096,53.8362,97.774
OPENVINO,1,3072,512,512,1.59081,23.0703
OPENVINO,1,3072,512,1024,2.48701,26.4405
OPENVINO,1,3072,512,1536,4.56289,227.704
OPENVINO,1,3072,512,2048,5.96502,31.9559
OPENVINO,1,3072,512,2560,7.99958,37.9568
OPENVINO,1,3072,512,3072,8.14173,38.8509
OPENVINO,1,3072,512,3584,8.9986,39.2381
OPENVINO,1,3072,512,4096,7.96179,43.2333
OPENVINO,1,3072,1024,512,3.14952,25.6705
OPENVINO,1,3072,1024,1024,5.49541,29.0682
OPENVINO,1,3072,1024,1536,10.0052,31.5408
OPENVINO,1,3072,1024,2048,11.0074,36.2431
OPENVINO,1,3072,1024,2560,11.9161,39.1326
OPENVINO,1,3072,1024,3072,12.2044,48.4795
OPENVINO,1,3072,1024,3584,10.1882,46.1032
OPENVINO,1,3072,1024,4096,12.0849,54.5115
OPENVINO,1,3072,1536,512,4.39793,28.0286
OPENVINO,1,3072,1536,1024,6.53515,31.6753
OPENVINO,1,3072,1536,1536,10.1883,35.2491
OPENVINO,1,3072,1536,2048,11.9273,40.0398
OPENVINO,1,3072,1536,2560,13.3547,39.2723
OPENVINO,1,3072,1536,3072,16.318,162.8
OPENVINO,1,3072,1536,3584,22.6458,48.6088
OPENVINO,1,3072,1536,4096,25.732,52.8726
OPENVINO,1,3072,2048,512,5.35148,30.1601
OPENVINO,1,3072,2048,1024,9.5279,32.2455
OPENVINO,1,3072,2048,1536,12.3085,41.8424
OPENVINO,1,3072,2048,2048,13.6474,44.4075
OPENVINO,1,3072,2048,2560,21.2568,46.8504
OPENVINO,1,3072,2048,3072,20.8631,45.904
OPENVINO,1,3072,2048,3584,24.5059,54.5195
OPENVINO,1,3072,2048,4096,29.1584,64.1049
OPENVINO,1,3072,2560,512,5.49527,32.9389
OPENVINO,1,3072,2560,1024,9.6151,39.3517
OPENVINO,1,3072,2560,1536,17.227,30.3149
OPENVINO,1,3072,2560,2048,20.3412,46.3577
OPENVINO,1,3072,2560,2560,25.0292,49.4666
OPENVINO,1,3072,2560,3072,27.7677,54.2197
OPENVINO,1,3072,2560,3584,35.0723,57.159
OPENVINO,1,3072,2560,4096,39.3342,56.845
OPENVINO,1,3072,3072,512,11.396,208.825
OPENVINO,1,3072,3072,1024,11.5468,35.9922
OPENVINO,1,3072,3072,1536,20.9979,43.1242
OPENVINO,1,3072,3072,2048,21.7743,48.269
OPENVINO,1,3072,3072,2560,28.256,52.1972
OPENVINO,1,3072,3072,3072,32.9587,59.9606
OPENVINO,1,3072,3072,3584,41.4561,65.1406
OPENVINO,1,3072,3072,4096,46.6262,73.5216
OPENVINO,1,3072,3584,512,8.41331,32.3434
OPENVINO,1,3072,3584,1024,15.4763,40.3743
OPENVINO,1,3072,3584,1536,22.5595,42.5425
OPENVINO,1,3072,3584,2048,39.2152,55.1326
OPENVINO,1,3072,3584,2560,36.4723,51.8762
OPENVINO,1,3072,3584,3072,44.0813,59.6344
OPENVINO,1,3072,3584,3584,55.2815,64.3178
OPENVINO,1,3072,3584,4096,57.5218,85.3729
OPENVINO,1,3072,4096,512,13.3506,33.907
OPENVINO,1,3072,4096,1024,14.6878,40.7598
OPENVINO,1,3072,4096,1536,31.9136,45.2668
OPENVINO,1,3072,4096,2048,32.2519,255.904
OPENVINO,1,3072,4096,2560,50.6607,64.1778
OPENVINO,1,3072,4096,3072,50.4082,64.5429
OPENVINO,1,3072,4096,3584,62.5425,76.7123
OPENVINO,1,3072,4096,4096,61.9648,88.0983
OPENVINO,1,3584,512,512,1.87897,21.5352
OPENVINO,1,3584,512,1024,2.82795,23.4287
OPENVINO,1,3584,512,1536,3.92301,27.4625
OPENVINO,1,3584,512,2048,4.59972,27.9446
OPENVINO,1,3584,512,2560,6.24555,31.9677
OPENVINO,1,3584,512,3072,6.82589,35.0203
OPENVINO,1,3584,512,3584,8.00263,36.3035
OPENVINO,1,3584,512,4096,7.51419,42.4201
OPENVINO,1,3584,1024,512,3.19747,23.2796
OPENVINO,1,3584,1024,1024,4.93815,26.5191
OPENVINO,1,3584,1024,1536,8.62185,28.9544
OPENVINO,1,3584,1024,2048,9.91419,32.0011
OPENVINO,1,3584,1024,2560,11.8731,35.6916
OPENVINO,1,3584,1024,3072,14.0127,46.2802
OPENVINO,1,3584,1024,3584,12.4392,211.95
OPENVINO,1,3584,1024,4096,14.0684,46.4887
OPENVINO,1,3584,1536,512,5.16895,25.5477
OPENVINO,1,3584,1536,1024,8.07948,30.4761
OPENVINO,1,3584,1536,1536,11.916,33.6258
OPENVINO,1,3584,1536,2048,13.0708,38.0792
OPENVINO,1,3584,1536,2560,17.3694,39.7785
OPENVINO,1,3584,1536,3072,18.4918,42.6072
OPENVINO,1,3584,1536,3584,30.2545,45.9166
OPENVINO,1,3584,1536,4096,34.7739,58.1386
OPENVINO,1,3584,2048,512,5.8229,27.9534
OPENVINO,1,3584,2048,1024,9.56452,31.5649
OPENVINO,1,3584,2048,1536,14.3418,29.0992
OPENVINO,1,3584,2048,2048,16.3659,39.5177
OPENVINO,1,3584,2048,2560,26.1591,47.4807
OPENVINO,1,3584,2048,3072,25.8916,47.6387
OPENVINO,1,3584,2048,3584,29.3857,53.9439
OPENVINO,1,3584,2048,4096,33.6533,62.579
OPENVINO,1,3584,2560,512,6.58872,29.9075
OPENVINO,1,3584,2560,1024,12.2,199.526
OPENVINO,1,3584,2560,1536,17.8109,41.5177
OPENVINO,1,3584,2560,2048,22.4165,47.4384
OPENVINO,1,3584,2560,2560,27.0013,51.5803
OPENVINO,1,3584,2560,3072,30.8924,55.6058
OPENVINO,1,3584,2560,3584,40.2897,62.6386
OPENVINO,1,3584,2560,4096,45.3878,67.4182
OPENVINO,1,3584,3072,512,7.94288,31.4434
OPENVINO,1,3584,3072,1024,13.2852,37.7227
OPENVINO,1,3584,3072,1536,24.0914,44.1947
OPENVINO,1,3584,3072,2048,24.6207,51.2944
OPENVINO,1,3584,3072,2560,32.2263,54.447
OPENVINO,1,3584,3072,3072,36.775,60.9897
OPENVINO,1,3584,3072,3584,47.1474,68.0885
OPENVINO,1,3584,3072,4096,52.3816,76.1534
OPENVINO,1,3584,3584,512,9.55384,34.3162
