Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
CUDA,0,2560,3584,512,7.34756,0.531683
CUDA,0,2560,3584,1024,10.0364,0.453127
CUDA,0,2560,3584,1536,12.8021,0.476822
CUDA,0,2560,3584,2048,15.5686,0.752133
CUDA,0,2560,3584,2560,18.0513,0.343254
CUDA,0,2560,3584,3072,21.3197,0.510837
CUDA,0,2560,3584,3584,23.714,-0.480044
CUDA,0,2560,3584,4096,27.6303,0.407206
CUDA,0,2560,4096,512,8.28996,0.597648
CUDA,0,2560,4096,1024,11.174,0.729088
CUDA,0,2560,4096,1536,14.4584,0.278857
CUDA,0,2560,4096,2048,17.5038,0.957782
CUDA,0,2560,4096,2560,20.5367,-0.300674
CUDA,0,2560,4096,3072,24.0217,0.453234
CUDA,0,2560,4096,3584,26.3419,0.553706
CUDA,0,2560,4096,4096,30.7522,-2.18118
CUDA,0,3072,512,512,2.0882,0.574159
CUDA,0,3072,512,1024,3.18214,0.352815
CUDA,0,3072,512,1536,4.27789,0.422419
CUDA,0,3072,512,2048,5.37251,0.412713
CUDA,0,3072,512,2560,6.40471,0.407023
CUDA,0,3072,512,3072,7.52507,0.550916
CUDA,0,3072,512,3584,8.62711,0.6498
CUDA,0,3072,512,4096,10.1646,0.504978
CUDA,0,3072,1024,512,3.28142,0.298144
CUDA,0,3072,1024,1024,4.78534,0.491927
CUDA,0,3072,1024,1536,6.28938,0.357749
CUDA,0,3072,1024,2048,7.81293,0.298801
CUDA,0,3072,1024,2560,9.3567,0.441958
CUDA,0,3072,1024,3072,10.8796,0.373039
CUDA,0,3072,1024,3584,12.4729,0.430197
CUDA,0,3072,1024,4096,13.8756,0.407972
CUDA,0,3072,1536,512,4.45133,0.359672
CUDA,0,3072,1536,1024,6.25637,0.596108
CUDA,0,3072,1536,1536,8.13019,0.42782
CUDA,0,3072,1536,2048,10.0484,0.448149
CUDA,0,3072,1536,2560,11.913,0.248252
CUDA,0,3072,1536,3072,13.8317,0.575321
CUDA,0,3072,1536,3584,15.4558,0.03783
CUDA,0,3072,1536,4096,17.2837,0.467261
CUDA,0,3072,2048,512,5.30887,0.374427
CUDA,0,3072,2048,1024,7.41734,0.286654
CUDA,0,3072,2048,1536,9.33185,0.551018
CUDA,0,3072,2048,2048,11.4548,0.64526
CUDA,0,3072,2048,2560,13.3889,0.527635
CUDA,0,3072,2048,3072,16.3266,0.423594
CUDA,0,3072,2048,3584,17.6571,0.321885
CUDA,0,3072,2048,4096,20.2754,0.487393
CUDA,0,3072,2560,512,6.41203,0.536222
CUDA,0,3072,2560,1024,8.72663,0.658349
CUDA,0,3072,2560,1536,11.2284,0.406694
CUDA,0,3072,2560,2048,13.6258,0.53669
CUDA,0,3072,2560,2560,16.0279,0.701317
CUDA,0,3072,2560,3072,18.3967,0.544963
CUDA,0,3072,2560,3584,21.2353,0.596223
CUDA,0,3072,2560,4096,23.4203,-0.370012
CUDA,0,3072,3072,512,7.55226,0.37266
CUDA,0,3072,3072,1024,10.1611,0.373991
CUDA,0,3072,3072,1536,12.9937,0.582321
CUDA,0,3072,3072,2048,15.6628,0.371003
CUDA,0,3072,3072,2560,18.3023,0.658284
CUDA,0,3072,3072,3072,21.1021,0.34194
CUDA,0,3072,3072,3584,24.4666,-0.178029
CUDA,0,3072,3072,4096,27.6263,-1.27912
CUDA,0,3072,3584,512,8.60526,0.320477
CUDA,0,3072,3584,1024,11.5552,0.588433
CUDA,0,3072,3584,1536,14.8509,0.531324
CUDA,0,3072,3584,2048,17.9133,0.564422
CUDA,0,3072,3584,2560,21.3107,0.517567
CUDA,0,3072,3584,3072,23.8951,0.468044
CUDA,0,3072,3584,3584,28.3694,0.349085
CUDA,0,3072,3584,4096,31.7202,-1.75098
CUDA,0,3072,4096,512,9.7191,0.458067
