Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
OPENBLAS,1,1536,3072,1024,115.081,6.55114
OPENBLAS,1,1536,3072,1536,152.889,18.5315
OPENBLAS,1,1536,3072,2048,202.812,19.1489
OPENBLAS,1,1536,3072,2560,336.914,-29.6601
OPENBLAS,1,1536,3072,3072,369.271,-0.639689
OPENBLAS,1,1536,3072,3584,423.255,8.65327
OPENBLAS,1,1536,3072,4096,481.511,11.3096
OPENBLAS,1,1536,3584,512,71.8596,8.98584
OPENBLAS,1,1536,3584,1024,137.583,6.60832
OPENBLAS,1,1536,3584,1536,196.694,14.5348
OPENBLAS,1,1536,3584,2048,267.201,-3.78586
OPENBLAS,1,1536,3584,2560,311.544,-2.1469
OPENBLAS,1,1536,3584,3072,372.473,14.7204
OPENBLAS,1,1536,3584,3584,445.811,22.6549
OPENBLAS,1,1536,3584,4096,578.987,41.1195
OPENBLAS,1,1536,4096,512,83.8885,8.22195
OPENBLAS,1,1536,4096,1024,159.65,14.9813
OPENBLAS,1,1536,4096,1536,240.065,16.8509
OPENBLAS,1,1536,4096,2048,297.526,14.3004
OPENBLAS,1,1536,4096,2560,390.844,0.846852
OPENBLAS,1,1536,4096,3072,487.113,17.6784
OPENBLAS,1,1536,4096,3584,578.873,9.96912
OPENBLAS,1,1536,4096,4096,659.453,6.91583
OPENBLAS,1,2048,512,512,15.4323,0.525993
OPENBLAS,1,2048,512,1024,29.5063,0.988535
OPENBLAS,1,2048,512,1536,42.8604,0.695916
OPENBLAS,1,2048,512,2048,56.254,1.40429
OPENBLAS,1,2048,512,2560,69.9007,2.39481
OPENBLAS,1,2048,512,3072,85.0832,9.2875
OPENBLAS,1,2048,512,3584,102.717,7.41124
OPENBLAS,1,2048,512,4096,133.823,1.14995
OPENBLAS,1,2048,1024,512,30.3258,1.3852
OPENBLAS,1,2048,1024,1024,57.3118,0.523494
OPENBLAS,1,2048,1024,1536,83.4319,1.34415
OPENBLAS,1,2048,1024,2048,109.684,1.24626
OPENBLAS,1,2048,1024,2560,136.586,0.06106
OPENBLAS,1,2048,1024,3072,159.434,3.51413
OPENBLAS,1,2048,1024,3584,193.706,14.8524
OPENBLAS,1,2048,1024,4096,222.814,32.2071
OPENBLAS,1,2048,1536,512,42.7276,0.818662
OPENBLAS,1,2048,1536,1024,83.5561,-0.058227
OPENBLAS,1,2048,1536,1536,123.887,2.70963
OPENBLAS,1,2048,1536,2048,158.455,13.1341
OPENBLAS,1,2048,1536,2560,190.953,2.56284
OPENBLAS,1,2048,1536,3072,244.597,48.8568
OPENBLAS,1,2048,1536,3584,272.593,47.7022
OPENBLAS,1,2048,1536,4096,314.905,50.9224
OPENBLAS,1,2048,2048,512,59.8663,-0.974992
OPENBLAS,1,2048,2048,1024,111.953,11.7894
OPENBLAS,1,2048,2048,1536,166.831,10.2051
OPENBLAS,1,2048,2048,2048,224.024,6.07258
OPENBLAS,1,2048,2048,2560,278.64,18.2191
OPENBLAS,1,2048,2048,3072,359.401,-9.94774
OPENBLAS,1,2048,2048,3584,422.215,-6.78536
OPENBLAS,1,2048,2048,4096,436.861,10.4434
OPENBLAS,1,2048,2560,512,67.5487,0.758618
OPENBLAS,1,2048,2560,1024,129.791,8.14129
OPENBLAS,1,2048,2560,1536,191.48,12.3732
OPENBLAS,1,2048,2560,2048,254.071,19.2549
OPENBLAS,1,2048,2560,2560,382.165,-9.766
OPENBLAS,1,2048,2560,3072,453.01,-7.46537
OPENBLAS,1,2048,2560,3584,471.737,31.7808
OPENBLAS,1,2048,2560,4096,542.566,10.4297
OPENBLAS,1,2048,3072,512,82.0674,8.56199
OPENBLAS,1,2048,3072,1024,158.585,11.1353
OPENBLAS,1,2048,3072,1536,208.286,18.0107
OPENBLAS,1,2048,3072,2048,313.914,-21.4383
OPENBLAS,1,2048,3072,2560,375.744,-12.6685
OPENBLAS,1,2048,3072,3072,463.647,21.9322
OPENBLAS,1,2048,3072,3584,568.264,12.2319
OPENBLAS,1,2048,3072,4096,567.974,29.0488
OPENBLAS,1,2048,3584,512,85.4218,12.5303
OPENBLAS,1,2048,3584,1024,166.866,29.2403
OPENBLAS,1,2048,3584,1536,271.508,-4.22145
OPENBLAS,1,2048,3584,2048,405.162,-10.7241
OPENBLAS,1,2048,3584,2560,460.103,23.7884
OPENBLAS,1,2048,3584,3072,552.668,15.5244
OPENBLAS,1,2048,3584,3584,569.261,23.8786
OPENBLAS,1,2048,3584,4096,759.832,9.84832
OPENBLAS,1,2048,4096,512,124.334,-1.38008
OPENBLAS,1,2048,4096,1024,230.996,6.69237
OPENBLAS,1,2048,4096,1536,324.924,10.4874
OPENBLAS,1,2048,4096,2048,441.651,9.42211
OPENBLAS,1,2048,4096,2560,543.217,7.90096
OPENBLAS,1,2048,4096,3072,595.277,-12.1442
OPENBLAS,1,2048,4096,3584,674.95,18.236
OPENBLAS,1,2048,4096,4096,875.016,-8.84321
OPENBLAS,1,2560,512,512,18.7146,1.14061
OPENBLAS,1,2560,512,1024,35.949,0.818084
OPENBLAS,1,2560,512,1536,53.3062,0.776528
OPENBLAS,1,2560,512,2048,71.9228,0.070137
OPENBLAS,1,2560,512,2560,87.5492,13.0399
OPENBLAS,1,2560,512,3072,105.766,8.32372
OPENBLAS,1,2560,512,3584,129.655,1.072
OPENBLAS,1,2560,512,4096,156.75,-7.7689
OPENBLAS,1,2560,1024,512,35.4417,0.841027
OPENBLAS,1,2560,1024,1024,68.1449,1.08565
OPENBLAS,1,2560,1024,1536,100.792,0.150013
OPENBLAS,1,2560,1024,2048,134.196,8.19607
OPENBLAS,1,2560,1024,2560,164.628,8.05255
OPENBLAS,1,2560,1024,3072,190.003,25.5164
OPENBLAS,1,2560,1024,3584,231.096,36.8384
OPENBLAS,1,2560,1024,4096,260.364,46.0037
OPENBLAS,1,2560,1536,512,49.1284,0.925649
OPENBLAS,1,2560,1536,1024,94.149,-2.25745
OPENBLAS,1,2560,1536,1536,129.151,3.33436
OPENBLAS,1,2560,1536,2048,176.317,10.7553
OPENBLAS,1,2560,1536,2560,229.227,48.9245
OPENBLAS,1,2560,1536,3072,297.489,40.635
OPENBLAS,1,2560,1536,3584,333.367,73.6661
OPENBLAS,1,2560,1536,4096,366.673,89.4919
OPENBLAS,1,2560,2048,512,69.9546,-0.01368
OPENBLAS,1,2560,2048,1024,134.265,9.52683
OPENBLAS,1,2560,2048,1536,173.611,27.8447
OPENBLAS,1,2560,2048,2048,222.442,31.6953
OPENBLAS,1,2560,2048,2560,298.006,19.1246
OPENBLAS,1,2560,2048,3072,350.571,32.0134
OPENBLAS,1,2560,2048,3584,459.655,63.7892
OPENBLAS,1,2560,2048,4096,484.138,134.191
OPENBLAS,1,2560,2560,512,86.875,8.36845
OPENBLAS,1,2560,2560,1024,167.356,9.01491
OPENBLAS,1,2560,2560,1536,244.139,17.8873
OPENBLAS,1,2560,2560,2048,351.389,-4.5527
OPENBLAS,1,2560,2560,2560,432.95,-12.2047
OPENBLAS,1,2560,2560,3072,515.821,-7.57856
OPENBLAS,1,2560,2560,3584,597.795,1.0175
OPENBLAS,1,2560,2560,4096,674.754,-2.50434
OPENBLAS,1,2560,3072,512,105.525,11.5689
OPENBLAS,1,2560,3072,1024,172.998,31.5106
OPENBLAS,1,2560,3072,1536,278.844,-5.49934
OPENBLAS,1,2560,3072,2048,362.048,-12.3837
OPENBLAS,1,2560,3072,2560,443.05,12.2831
OPENBLAS,1,2560,3072,3072,623.369,-15.9356
OPENBLAS,1,2560,3072,3584,701.477,29.8241
OPENBLAS,1,2560,3072,4096,799.812,9.42425
OPENBLAS,1,2560,3584,512,134.607,1.27088
OPENBLAS,1,2560,3584,1024,243.88,6.55409
OPENBLAS,1,2560,3584,1536,352.018,11.8194
OPENBLAS,1,2560,3584,2048,463.975,16.6004
OPENBLAS,1,2560,3584,2560,574.372,7.96321
OPENBLAS,1,2560,3584,3072,702.214,-42.8136
OPENBLAS,1,2560,3584,3584,832.967,-11.1787
OPENBLAS,1,2560,3584,4096,954.81,-14.995
OPENBLAS,1,2560,4096,512,153.137,0.243791
OPENBLAS,1,2560,4096,1024,277.139,8.21829
OPENBLAS,1,2560,4096,1536,401.041,12.2041
OPENBLAS,1,2560,4096,2048,544.548,2.44987
OPENBLAS,1,2560,4096,2560,671.918,4.13968
OPENBLAS,1,2560,4096,3072,810.077,-0.025379
OPENBLAS,1,2560,4096,3584,874.065,-4.20332
OPENBLAS,1,2560,4096,4096,998.918,-16.4614
OPENBLAS,1,3072,512,512,23.8691,1.20699
OPENBLAS,1,3072,512,1024,46.0259,1.86691
OPENBLAS,1,3072,512,1536,66.4459,1.86432
OPENBLAS,1,3072,512,2048,87.3958,11.1196
OPENBLAS,1,3072,512,2560,109.456,8.25522
OPENBLAS,1,3072,512,3072,150.7,-2.97807
OPENBLAS,1,3072,512,3584,174.22,-2.51689
OPENBLAS,1,3072,512,4096,193.981,2.26612
OPENBLAS,1,3072,1024,512,45.2017,1.53659
OPENBLAS,1,3072,1024,1024,85.6434,1.77142
OPENBLAS,1,3072,1024,1536,124.271,4.65888
OPENBLAS,1,3072,1024,2048,164.177,10.8409
OPENBLAS,1,3072,1024,2560,195.741,22.066
OPENBLAS,1,3072,1024,3072,250.541,33.0025
OPENBLAS,1,3072,1024,3584,281.05,37.6973
OPENBLAS,1,3072,1024,4096,313.007,58.3383
OPENBLAS,1,3072,1536,512,62.7905,1.65442
OPENBLAS,1,3072,1536,1024,120.299,7.64821
OPENBLAS,1,3072,1536,1536,157.39,19.6694
OPENBLAS,1,3072,1536,2048,200.582,18.6481
OPENBLAS,1,3072,1536,2560,304.798,42.9986
OPENBLAS,1,3072,1536,3072,335.707,74.9972
OPENBLAS,1,3072,1536,3584,379.048,94.6424
OPENBLAS,1,3072,1536,4096,425.473,122.65
OPENBLAS,1,3072,2048,512,79.8032,10.767
OPENBLAS,1,3072,2048,1024,157.204,7.23457
